"","block_year","ev_clue_small_area","dv_parking_per_dwelling","ev_percent_single_bedroom","ev_percent_two_bedrooms","ev_percent_three_bedrooms","ev_percent_student_accommodation","ev_bike_per_dwelling","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","ev_non_residential_bays"
"654","34_2008",NA,NA,NA,NA,NA,NA,NA,34,2008,0,752,207,0,31,0,2511,56819,0,595,3877,8464,1007,0,0,0,127577,0,0,0,17550,0,0,1227,0,2148,0,6023,0,0,0,0,1352,0,0,0,0,0,6300,0,9205,608,1068,65,261,6,20,60,0,1,1,16,0,70,10,6,14,4,24,141,4,9,28,4,12,0
"655","34_2009",NA,NA,NA,NA,NA,NA,NA,34,2009,0,902,268,0,32,0,7148,56343,0,819,4531,8464,1068,0,0,0,127986,0,0,0,16533,0,0,1227,0,2257,0,6625,0,0,0,0,1366,0,0,0,0,0,0,0,8692,639,1085,65,261,6,23,66,0,1,0,18,1,57,8,7,19,7,54,126,2,6,29,3,15,NA
"656","34_2010",NA,NA,NA,NA,NA,NA,NA,34,2010,0,902,268,0,32,0,7148,56343,0,819,4531,8464,1068,0,0,0,127986,0,0,0,16533,0,0,1227,0,2257,0,6625,0,0,0,0,1366,0,0,0,0,0,0,0,8692,639,1085,65,261,6,23,66,0,1,0,18,1,57,8,7,19,7,54,126,2,6,29,3,15,NA
"657","34_2011",NA,NA,NA,NA,NA,NA,NA,34,2011,0,902,268,0,32,0,7148,56343,0,819,4531,8464,1068,0,0,0,127986,0,0,0,16533,0,0,1227,0,2257,0,6625,0,0,0,0,1366,0,0,0,0,0,0,0,8692,639,1085,65,261,6,23,66,0,1,0,18,1,57,8,7,19,7,54,126,2,6,29,3,15,NA
"658","34_2012",NA,NA,NA,NA,NA,NA,NA,34,2012,0,910,238,0,32,0,7148,57692,0,0,4097,8424,777,0,0,0,120540,0,0,0,16140,0,0,1187,0,2257,0,6825,0,0,0,0,1832,0,0,0,0,0,0,0,16933,608,1087,65,261,6,24,59,0,1,3,10,2,70,9,7,20,5,70,134,4,5,31,3,10,NA
"659","34_2013",NA,NA,NA,NA,NA,NA,NA,34,2013,0,910,238,0,32,0,7148,57692,0,0,4097,8424,777,0,0,0,120540,0,0,0,16140,0,0,1187,0,2257,0,6825,0,0,0,0,1832,0,0,0,0,0,0,0,16933,608,1087,65,261,6,24,59,0,1,3,10,2,70,9,7,20,5,70,134,4,5,31,3,10,NA
"660","34_2014",NA,NA,NA,NA,NA,NA,NA,34,2014,0,704,234,0,32,0,7148,57657,0,1508,3470,8424,880,0,0,0,125345,0,0,0,16140,0,0,1187,0,2257,0,7148,0,0,0,0,1479,0,0,0,0,0,310,0,11808,264,770,65,257,6,25,52,0,2,1,13,2,63,10,2,14,6,68,134,3,9,32,3,13,NA
"661","34_2015",NA,NA,NA,NA,NA,NA,NA,34,2015,0,704,234,0,32,0,7148,57657,0,1508,3470,8424,880,0,0,0,125345,0,0,0,16140,0,0,1187,0,2257,0,7148,0,0,0,0,1479,0,0,0,0,0,310,0,11808,264,770,65,257,6,25,52,0,2,1,13,2,63,10,2,14,6,68,134,3,9,32,3,13,NA
"662","34_2016",NA,NA,NA,NA,NA,NA,NA,34,2016,0,714,216,0,32,0,7148,57717,0,2024,3709,8424,1233,0,0,0,105889,0,0,0,16140,0,0,1187,0,2257,0,6805,0,0,0,0,1378,0,0,0,0,0,22350,0,8374,264,867,65,257,6,26,43,0,2,2,14,2,72,16,4,18,4,79,150,2,12,31,4,9,NA
"663","34_2017",NA,NA,NA,NA,NA,NA,NA,34,2017,0,714,216,0,32,0,7148,57717,0,2024,3709,8424,1233,0,0,0,105889,0,0,0,16140,0,0,1187,0,2257,0,6805,0,0,0,0,1378,0,0,0,0,0,22350,0,8374,264,867,65,257,6,26,43,0,2,2,14,2,72,16,4,18,4,79,150,2,12,31,4,9,0
"664","34_2018",NA,NA,NA,NA,NA,NA,NA,34,2018,0,1207,234,0,32,0,7148,58125,0,5354,7251,8424,1485,0,0,0,118483,0,0,0,16140,0,0,1187,0,2257,0,7417,0,88,0,0,1326,0,0,0,0,0,1343,0,9610,204,776,65,257,6,39,46,0,1,4,17,1,84,16,1,16,7,96,144,2,16,29,4,9,NA
"665","34_2019",NA,NA,NA,NA,NA,NA,NA,34,2019,0,1207,234,0,32,0,7148,58125,0,5354,7251,8424,1485,0,0,0,118483,0,0,0,16140,0,0,1187,0,2257,0,7417,0,88,0,0,1326,0,0,0,0,0,1343,0,9610,204,776,65,257,6,39,46,0,1,4,17,1,84,16,1,16,7,96,144,2,16,29,4,9,NA
"666","35_2002",NA,NA,NA,NA,NA,NA,NA,35,2002,1261,2118,237,0,91,0,21417,31532,0,0,5998,3556,1983,0,0,167,20036,0,0,0,0,0,0,539,0,6239,0,26662,0,42,0,0,3671,0,0,0,0,0,0,0,9726,2644,5227,0,0,0,43,26,0,2,5,4,1,16,28,5,110,0,34,22,1,4,151,2,27,0
"667","35_2003",NA,NA,NA,NA,NA,NA,NA,35,2003,1261,2118,237,0,91,0,21417,31253,0,0,5998,3556,1983,0,0,167,20082,0,0,0,0,0,0,539,0,6424,0,26709,0,42,0,0,3671,0,0,0,0,0,0,0,9726,2644,5227,0,0,0,43,26,0,2,5,4,1,16,28,5,110,0,34,22,1,4,151,2,27,NA
"668","35_2004",NA,NA,NA,NA,NA,NA,NA,35,2004,1250,1573,131,0,90,0,21404,31639,0,0,3718,3507,2456,0,0,199,19438,0,0,0,0,0,0,539,0,6368,0,26309,0,51,0,0,4363,0,0,0,0,0,563,0,8821,2907,5619,0,0,0,37,30,0,5,4,5,1,11,30,7,111,0,37,38,1,4,157,3,29,NA
"669","35_2005",NA,NA,NA,NA,NA,NA,NA,35,2005,1250,1564,191,0,91,0,21402,31616,0,0,3813,3508,2920,0,0,189,14931,0,0,0,0,0,0,142,0,6256,0,25588,0,41,0,0,4300,0,0,0,0,0,0,0,14370,2437,5432,0,0,0,38,27,0,4,4,8,2,12,29,5,106,1,35,40,2,3,147,2,33,NA
"670","35_2006",NA,NA,NA,NA,NA,NA,NA,35,2006,1250,1564,191,0,91,0,21402,31616,0,0,3813,3508,2920,0,0,189,14931,0,0,0,0,0,0,142,0,6256,0,25588,0,41,0,0,4300,0,0,0,0,0,0,0,14370,2437,5432,0,0,0,38,27,0,4,4,8,2,12,29,5,106,1,35,40,2,3,147,2,33,NA
"671","35_2007",NA,NA,NA,NA,NA,NA,NA,35,2007,1250,1348,223,0,89,0,21404,33171,0,454,3373,3512,3483,0,0,146,19583,0,0,0,0,0,0,392,0,6037,0,25684,0,76,0,0,4994,0,0,0,0,0,0,0,9778,2194,5171,0,0,0,39,22,0,6,4,12,1,8,35,10,105,1,33,40,3,3,149,1,30,NA
"672","35_2008",NA,NA,NA,NA,NA,NA,NA,35,2008,1250,1348,223,0,89,0,21404,33171,0,454,3373,3512,3483,0,0,146,19583,0,0,0,0,0,0,392,0,6037,0,25684,0,76,0,0,4994,0,0,0,0,0,0,0,9778,2194,5171,0,0,0,39,22,0,6,4,12,1,8,35,10,105,1,33,40,3,3,149,1,30,NA
"673","35_2009",NA,NA,NA,NA,NA,NA,NA,35,2009,1250,1472,275,0,86,0,20687,32799,0,476,3944,3512,3932,0,0,0,18871,0,0,0,0,0,0,392,0,5919,0,26705,0,0,0,0,4931,0,0,0,0,0,0,0,9217,2117,5169,0,0,0,41,18,0,8,3,15,1,6,32,10,105,1,31,50,0,4,152,1,29,NA
"674","35_2010",NA,NA,NA,NA,NA,NA,NA,35,2010,1250,1472,275,0,86,0,20687,32799,0,476,3944,3512,3932,0,0,0,18871,0,0,0,0,0,0,392,0,5919,0,26705,0,0,0,0,4931,0,0,0,0,0,0,0,9217,2117,5169,0,0,0,41,18,0,8,3,15,1,6,32,10,105,1,31,50,0,4,152,1,29,NA
"675","35_2011",NA,NA,NA,NA,NA,NA,NA,35,2011,1250,1472,275,0,86,0,20687,32799,0,476,3944,3512,3932,0,0,0,18871,0,0,0,0,0,0,392,0,5919,0,26705,0,0,0,0,4931,0,0,0,0,0,0,0,9217,2117,5169,0,0,0,41,18,0,8,3,15,1,6,32,10,105,1,31,50,0,4,152,1,29,0
"676","35_2012",NA,NA,NA,NA,NA,NA,NA,35,2012,1250,1377,286,0,86,0,21059,33046,0,507,3504,3512,3806,0,0,0,18264,0,0,0,0,0,0,392,0,5919,0,26345,0,0,0,0,4626,0,0,0,0,0,0,0,10734,1520,5524,0,0,0,39,16,0,7,3,13,1,9,36,4,106,1,35,60,0,9,148,1,23,NA
"677","35_2013",NA,NA,NA,NA,NA,NA,NA,35,2013,1250,1377,286,0,86,0,21059,33046,0,507,3504,3512,3806,0,0,0,18264,0,0,0,0,0,0,392,0,5919,0,26345,0,0,0,0,4626,0,0,0,0,0,0,0,10734,1520,5524,0,0,0,39,16,0,7,3,13,1,9,36,4,106,1,35,60,0,9,148,1,23,NA
"678","35_2014",NA,NA,NA,NA,NA,NA,NA,35,2014,1450,994,252,0,84,0,21059,32865,0,668,2857,3512,4920,0,0,0,17807,0,0,0,0,0,3426,392,0,5810,0,14170,0,0,0,0,4487,0,0,0,0,0,14752,0,9038,1438,4928,0,0,0,22,16,0,9,2,12,1,5,37,4,91,1,39,53,0,9,106,1,23,NA
"679","35_2015",NA,NA,NA,NA,NA,NA,NA,35,2015,1450,994,252,0,84,0,21059,32886,0,668,2857,3512,4920,0,0,0,17807,0,0,0,0,0,3426,392,0,5810,0,14170,0,0,0,0,4487,0,0,0,0,0,14752,0,9016,1438,4928,0,0,0,22,16,0,9,2,12,1,5,37,4,91,1,39,53,0,9,106,1,23,NA
"680","35_2016",NA,NA,NA,NA,NA,NA,NA,35,2016,1550,1235,268,0,86,0,21059,32366,0,2404,3803,3512,4690,0,0,0,13672,0,0,0,0,0,1418,602,0,5858,0,17674,0,0,0,0,5547,0,0,0,0,0,5724,0,10726,1441,4609,0,0,0,27,14,0,7,2,17,1,7,39,1,86,0,52,40,0,9,130,2,23,0
"681","35_2017",NA,NA,NA,NA,NA,NA,NA,35,2017,1550,1235,268,0,86,0,21059,32366,0,2404,3803,3512,4636,0,0,0,13672,0,0,0,0,0,1418,602,0,5858,0,17674,0,0,0,0,5547,0,0,0,0,0,5724,0,10780,1441,4609,0,0,0,27,14,0,7,2,16,1,7,39,1,86,0,52,40,0,9,130,2,23,NA
"682","35_2018",NA,NA,NA,NA,NA,NA,NA,35,2018,1550,1400,258,0,84,0,21059,31734,0,3576,4201,3512,4510,0,0,0,14123,0,0,0,0,0,385,601,0,5810,0,21261,1161,0,0,0,4358,0,0,0,0,0,5003,0,9660,1169,4088,0,0,0,33,13,0,5,3,13,1,11,41,0,80,0,68,38,0,9,121,1,22,NA
"683","36_2002",NA,NA,NA,NA,NA,NA,NA,36,2002,0,325,12,0,1,0,16296,9663,0,0,0,0,264,0,0,0,11475,0,6258,0,0,0,13475,3576,0,531,0,2339,0,0,0,0,2858,0,0,0,0,0,3563,0,0,0,378,275,93,0,6,4,0,1,0,1,1,1,6,1,0,0,11,9,2,0,24,0,0,NA
"684","36_2003",NA,NA,NA,NA,NA,NA,NA,36,2003,0,325,12,0,1,0,16296,9663,0,0,0,0,264,0,0,0,11475,0,6258,0,0,0,13475,3576,0,531,0,2339,0,0,0,0,2858,0,0,0,0,0,3563,0,0,0,378,275,93,0,6,4,0,1,0,1,1,1,6,1,0,0,11,9,2,0,24,0,0,NA
"685","36_2004",NA,NA,NA,NA,NA,NA,NA,36,2004,0,425,16,0,2,0,16296,10342,0,0,1265,0,175,0,0,0,11262,0,6258,0,0,0,13178,3576,0,901,0,3713,0,0,0,0,2486,0,0,0,0,0,0,0,1227,0,378,275,93,0,7,5,0,1,0,1,1,1,3,1,0,0,11,7,2,0,26,1,0,NA
"686","36_2005",NA,NA,NA,NA,NA,NA,NA,36,2005,620,405,16,0,2,0,16342,9812,0,0,2411,0,243,0,0,0,10689,0,6277,0,0,0,12293,2931,0,901,0,3990,0,0,0,0,2402,0,0,0,0,0,0,0,158,0,0,340,93,0,8,6,0,1,0,2,0,1,4,1,0,0,12,5,2,0,25,1,0,NA
"687","36_2006",NA,NA,NA,NA,NA,NA,NA,36,2006,620,405,16,0,2,0,16342,9812,0,0,2411,0,243,0,0,0,10689,0,6277,0,0,0,12293,2931,0,901,0,3990,0,0,0,0,2402,0,0,0,0,0,0,0,158,0,0,340,93,0,8,6,0,1,0,2,0,1,4,1,0,0,12,5,2,0,25,1,0,NA
"688","36_2007",NA,NA,NA,NA,NA,NA,NA,36,2007,620,485,16,0,2,0,16168,14813,0,0,2596,0,293,0,0,0,10388,0,6277,0,0,0,9743,3107,0,901,0,3986,0,0,0,0,2514,0,0,0,0,0,0,0,0,0,0,227,93,0,9,6,0,1,1,2,1,1,4,1,0,0,12,5,2,0,30,1,0,NA
"689","36_2008",NA,NA,NA,NA,NA,NA,NA,36,2008,620,485,16,0,2,0,16168,14813,0,0,2596,0,293,0,0,0,10388,0,6277,0,0,0,9743,3107,0,901,0,3986,0,0,0,0,2514,0,0,0,0,0,0,0,0,0,0,227,93,0,9,6,0,1,1,2,1,1,4,1,0,0,12,5,2,0,30,1,0,NA
"690","36_2009",NA,NA,NA,NA,NA,NA,NA,36,2009,620,587,24,0,2,0,16209,14403,0,0,2596,0,459,0,0,0,9066,0,5991,0,0,0,9979,3497,0,768,0,2914,0,0,0,0,2440,0,0,0,0,0,0,0,2787,0,299,233,63,0,11,4,0,2,0,2,1,1,5,1,3,0,13,8,2,1,25,1,0,NA
"691","36_2010",NA,NA,NA,NA,NA,NA,NA,36,2010,620,587,24,0,2,0,16209,14403,0,0,2596,0,459,0,0,0,9066,0,5991,0,0,0,9979,3497,0,768,0,2914,0,0,0,0,2440,0,0,0,0,0,0,0,2787,0,299,233,63,0,11,4,0,2,0,2,1,1,5,1,3,0,13,8,2,1,25,1,0,NA
"692","36_2011",NA,NA,NA,NA,NA,NA,NA,36,2011,620,587,24,0,2,0,16209,14403,0,0,2596,0,459,0,0,0,9066,0,5991,0,0,0,9979,3497,0,768,0,2914,0,0,0,0,2440,0,0,0,0,0,0,0,2787,0,299,233,63,0,11,4,0,2,0,2,1,1,5,1,3,0,13,8,2,1,25,1,0,NA
"693","36_2012",NA,NA,NA,NA,NA,NA,NA,36,2012,620,412,12,0,1,0,16209,13229,0,0,1598,0,492,0,0,0,10051,0,0,0,0,0,9609,2854,0,398,0,3061,0,0,0,0,2251,0,0,0,0,0,0,0,741,0,142,0,63,0,9,4,0,2,0,0,1,1,6,1,3,0,10,9,2,1,17,1,0,NA
"694","36_2013",NA,NA,NA,NA,NA,NA,NA,36,2013,620,412,12,0,1,0,16209,13229,0,0,1598,0,492,0,0,0,10051,0,0,0,0,0,9609,2854,0,398,0,3061,0,0,0,0,2251,0,0,0,0,0,0,0,741,0,142,0,63,0,9,4,0,2,0,0,1,1,6,1,3,0,10,9,2,1,17,1,0,NA
"695","36_2014",NA,NA,NA,NA,NA,NA,NA,36,2014,620,426,14,0,4,0,16209,13322,0,0,1598,0,451,0,0,0,10001,0,0,0,0,0,9609,3700,0,531,0,2951,0,0,0,0,2251,0,0,0,27867,0,0,0,232,0,260,0,63,0,10,4,0,2,0,0,1,1,5,1,4,0,9,9,2,1,16,0,0,143
"696","36_2015",NA,NA,NA,NA,NA,NA,NA,36,2015,620,426,14,0,4,0,16209,13322,0,0,1598,0,451,0,0,0,10001,0,0,0,0,0,9609,3700,0,531,0,2951,0,0,0,0,2251,0,0,0,27867,0,0,0,232,0,260,0,63,0,10,4,0,2,0,0,1,1,5,1,4,0,9,9,2,1,16,0,0,NA
"697","36_2016",NA,NA,NA,NA,NA,NA,NA,36,2016,620,477,16,0,4,0,16209,22121,0,0,1744,0,451,0,0,0,25437,0,0,0,3761,0,9383,3700,0,531,0,2631,0,0,0,0,1841,0,0,0,0,0,0,0,4087,0,142,61,137,0,13,4,0,2,0,0,1,3,5,1,3,0,11,9,2,1,20,0,0,NA
"698","36_2017",NA,NA,NA,NA,NA,NA,NA,36,2017,620,477,16,0,4,0,16209,22121,0,0,1744,0,451,0,0,0,25437,0,0,0,3761,0,9383,3700,0,531,0,2631,0,0,0,0,1841,0,0,0,0,0,0,0,4087,0,142,61,137,0,12,4,0,2,0,0,1,3,5,1,3,0,11,9,2,1,20,0,0,NA
"699","36_2018",NA,NA,NA,NA,NA,NA,NA,36,2018,620,665,16,0,4,0,16209,22120,0,0,2144,0,333,0,0,0,25318,0,0,0,3761,0,9383,3700,0,531,0,2553,0,0,0,0,1841,0,0,0,0,0,912,0,3783,0,142,61,137,0,14,5,0,2,0,0,1,3,5,1,3,0,11,3,3,0,17,0,0,NA
"700","36_2019",NA,NA,NA,NA,NA,NA,NA,36,2019,620,665,16,0,4,0,16209,22120,0,0,2144,0,333,0,0,0,25318,0,0,0,3761,0,9383,3700,0,531,0,2553,0,0,0,0,1841,0,0,0,0,0,912,0,3783,0,142,61,137,0,14,5,0,2,0,0,1,3,5,1,3,0,11,3,3,0,17,0,0,NA
"701","37_2002",NA,NA,NA,NA,NA,NA,NA,37,2002,291,678,172,0,0,0,11429,48228,0,0,2816,10447,1779,0,0,0,120572,0,12929,0,1040,0,3732,4775,0,0,0,2303,0,0,0,0,776,0,0,0,0,0,14174,0,5522,0,0,527,132,0,11,13,0,0,5,0,0,38,16,2,6,2,9,27,12,6,13,3,0,NA
"702","37_2003",NA,NA,NA,NA,NA,NA,NA,37,2003,291,678,172,0,0,0,11429,48228,0,0,2816,10447,1779,0,0,0,120572,0,12929,0,1040,0,3732,4775,0,0,0,2303,0,0,0,0,776,0,0,0,0,0,14174,0,5522,0,0,527,132,0,11,13,0,0,5,0,0,38,16,2,6,2,9,27,12,6,13,3,0,NA
"703","37_2004",NA,NA,NA,NA,NA,NA,NA,37,2004,261,682,215,0,0,0,11429,48719,0,0,2743,10447,1711,0,0,0,130660,0,12929,0,1040,0,3732,4775,0,0,0,2394,0,0,0,0,776,0,0,0,0,0,0,0,7927,0,438,527,132,0,11,7,0,0,7,0,0,33,16,6,8,1,10,29,10,6,14,4,2,NA
"704","37_2005",NA,NA,NA,NA,NA,NA,NA,37,2005,261,682,215,0,0,0,11429,48719,0,0,2743,10447,1711,0,0,0,130660,0,12929,0,1040,0,3732,4775,0,0,0,2394,0,0,0,0,776,0,0,0,0,0,0,0,7927,0,438,527,132,0,11,7,0,0,7,0,0,33,16,6,8,1,10,29,10,6,14,4,2,NA
"705","37_2006",NA,NA,NA,NA,NA,NA,NA,37,2006,261,1017,237,0,0,0,11423,49243,0,0,3069,10711,1502,0,0,0,108152,0,18194,0,1040,0,3200,4578,0,0,0,2384,0,0,0,0,685,0,0,0,0,0,13695,0,17980,0,331,410,144,0,11,6,1,0,2,0,0,30,13,4,7,0,8,26,7,8,14,3,1,NA
"706","37_2007",NA,NA,NA,NA,NA,NA,NA,37,2007,261,1017,237,0,0,0,11423,49243,0,0,3069,10711,1502,0,0,0,108152,0,18194,0,1040,0,3200,4578,0,0,0,2384,0,0,0,0,685,0,0,0,0,0,13695,0,17980,0,331,410,144,0,11,6,1,0,2,0,0,30,13,4,7,0,8,26,7,8,14,3,1,NA
"707","37_2008",NA,NA,NA,NA,NA,NA,NA,37,2008,373,703,207,0,0,0,11429,55900,0,0,2814,4691,1265,0,0,0,129761,0,17467,0,330,0,4121,4578,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,9555,0,400,547,145,0,10,5,0,1,2,1,1,39,8,4,8,3,8,23,13,10,13,2,1,NA
"708","37_2009",NA,NA,NA,NA,NA,NA,NA,37,2009,373,703,207,0,0,0,11429,55900,0,0,2814,4691,1265,0,0,0,129761,0,17467,0,330,0,4121,4578,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,9555,0,400,547,145,0,10,5,0,1,2,1,1,39,8,4,8,3,8,23,13,10,13,2,1,NA
"709","37_2010",NA,NA,NA,NA,NA,NA,NA,37,2010,373,703,207,0,0,0,11429,55900,0,0,2814,4691,1265,0,0,0,129761,0,17467,0,330,0,4121,4578,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,9555,0,400,547,145,0,10,5,0,1,2,1,1,39,8,4,8,3,8,23,13,10,13,2,1,NA
"710","37_2011",NA,NA,NA,NA,NA,NA,NA,37,2011,373,717,270,0,0,0,11429,52734,0,0,2630,7368,1085,0,0,0,124941,0,17467,0,330,0,4121,4578,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,15118,0,0,547,145,0,11,8,0,0,3,1,1,46,9,3,5,3,7,23,12,12,14,1,1,NA
"711","37_2012",NA,NA,NA,NA,NA,NA,NA,37,2012,373,717,270,0,0,0,11429,52734,0,0,2630,7368,1085,0,0,0,124941,0,17467,0,330,0,4121,4578,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,15118,0,0,547,145,0,11,8,0,0,3,1,1,46,9,3,5,3,7,23,12,12,14,1,1,NA
"712","37_2013",NA,NA,NA,NA,NA,NA,NA,37,2013,485,813,290,0,0,0,11429,51456,0,0,2316,4798,1011,0,0,0,115329,0,17100,0,330,0,3741,4896,0,0,0,2259,0,0,0,0,225,0,0,0,0,0,0,0,23065,0,0,547,145,0,14,5,0,0,2,1,1,42,7,2,2,1,10,27,11,10,14,1,1,NA
"713","37_2014",NA,NA,NA,NA,NA,NA,NA,37,2014,485,813,290,0,0,0,11429,51456,0,0,2316,4798,1011,0,0,0,115329,0,17100,0,330,0,3741,4896,0,0,0,2259,0,0,0,0,225,0,0,0,0,0,0,0,23065,0,0,547,145,0,14,5,0,0,2,1,1,42,7,2,2,1,10,27,11,10,14,1,1,NA
"714","37_2015",NA,NA,NA,NA,NA,NA,NA,37,2015,373,760,252,0,0,0,11429,51709,0,0,2555,4511,857,0,0,0,114254,0,17100,0,0,0,3247,4896,0,0,0,1631,0,0,0,0,0,0,0,0,0,1007,0,0,24191,0,0,547,144,0,13,5,0,0,3,0,2,40,4,2,3,1,10,26,11,10,11,2,2,NA
"715","37_2016",NA,NA,NA,NA,NA,NA,NA,37,2016,373,760,252,0,0,0,11429,51709,0,0,2555,4511,857,0,0,0,114254,0,17100,0,0,0,3247,4896,0,0,0,1631,0,0,0,0,0,0,0,0,0,1007,0,0,24191,0,0,547,144,0,13,5,0,0,3,0,2,40,4,2,3,1,10,26,11,10,11,2,2,NA
"716","37_2017",NA,NA,NA,NA,NA,NA,NA,37,2017,373,775,242,0,0,0,11429,51089,0,0,2613,4511,914,0,0,0,132548,0,17100,0,566,0,3247,5689,0,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,4970,0,0,547,144,0,14,7,0,1,5,0,2,54,4,5,1,1,10,34,12,13,9,2,2,0
"717","37_2018",NA,NA,NA,NA,NA,NA,NA,37,2018,373,775,242,0,0,0,11429,51089,0,0,2613,4511,914,0,0,0,132548,0,17100,0,566,0,3247,5689,0,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,4970,0,0,547,144,0,14,7,0,1,5,0,2,54,4,5,1,1,10,34,12,13,9,2,2,NA
"718","37_2019",NA,NA,NA,NA,NA,NA,NA,37,2019,373,754,200,0,0,0,11429,51757,0,0,2589,4511,914,0,0,0,130680,0,17100,0,533,0,3247,5689,0,0,0,1617,0,0,0,0,0,0,0,0,0,0,483,0,7062,0,0,547,144,0,11,4,0,1,4,0,5,59,5,4,1,0,9,25,10,14,8,2,3,NA
"719","38_2002",NA,NA,NA,NA,NA,NA,NA,38,2002,0,770,120,1,51,0,0,24569,0,0,11741,4214,8713,284,0,0,34141,0,0,0,3431,0,1417,989,0,8382,0,1921,0,0,0,0,2305,0,300,0,0,0,9543,0,5220,0,517,0,101,43,16,5,0,0,3,7,0,19,91,3,7,0,10,35,2,2,10,3,2,NA
"720","38_2003",NA,NA,NA,NA,NA,NA,NA,38,2003,0,770,120,1,51,0,0,24569,0,0,11741,4214,8713,284,0,0,34141,0,0,0,3431,0,1417,989,0,8382,0,1921,0,0,0,0,2305,0,300,0,0,0,9543,0,5220,0,517,0,101,43,16,5,0,0,3,7,0,19,91,3,7,0,10,35,2,2,10,3,2,0
"721","38_2004",NA,NA,NA,NA,NA,NA,NA,38,2004,0,810,120,1,47,0,4565,27750,0,0,11787,4303,8517,284,0,0,35622,0,0,0,3909,0,1189,989,0,8010,0,1376,0,0,0,0,2472,0,300,0,0,0,0,0,7560,0,760,0,125,43,18,6,0,0,2,7,0,18,79,3,8,0,10,31,3,1,9,2,2,NA
"722","38_2005",NA,NA,NA,NA,NA,NA,NA,38,2005,0,810,120,1,47,0,4565,27750,0,0,11787,4303,8517,284,0,0,35622,0,0,0,3909,0,1189,989,0,8010,0,1376,0,0,0,0,2472,0,300,0,0,0,0,0,7560,0,760,0,125,43,18,6,0,0,2,7,0,18,79,3,8,0,10,31,3,1,9,2,2,NA
"723","38_2006",NA,NA,NA,NA,NA,NA,NA,38,2006,0,796,150,1,47,0,4496,27613,0,0,11573,3484,7719,284,0,0,41368,0,0,0,3911,0,1195,3181,0,8042,0,1566,0,0,0,0,3210,0,870,0,0,0,0,0,4087,0,1124,0,113,43,18,10,0,0,3,5,1,21,76,4,10,0,11,33,1,2,10,2,2,NA
"724","38_2007",NA,NA,NA,NA,NA,NA,NA,38,2007,0,796,150,1,47,0,4496,27613,0,0,11573,3484,7719,284,0,0,41368,0,0,0,3911,0,1195,3181,0,8042,0,1566,0,0,0,0,3210,0,870,0,0,0,0,0,4087,0,1124,0,113,43,18,10,0,0,3,5,1,21,76,4,10,0,11,33,1,2,10,2,2,NA
"725","38_2008",NA,NA,NA,NA,NA,NA,NA,38,2008,0,1055,166,1,47,0,4533,27715,0,0,12329,4057,7683,284,0,0,42144,0,0,0,3912,0,1980,3181,0,7936,0,1326,0,0,0,0,3258,0,435,0,0,0,381,0,2094,0,1122,0,113,43,23,14,0,0,3,6,1,21,87,3,11,1,12,41,2,3,11,2,1,NA
"726","38_2009",NA,NA,NA,NA,NA,NA,NA,38,2009,0,1055,166,1,47,0,4533,27715,0,0,12329,4057,7683,284,0,0,42144,0,0,0,3912,0,1980,3181,0,7936,0,1326,0,0,0,0,3258,0,435,0,0,0,381,0,2094,0,1122,0,113,43,23,14,0,0,3,6,1,21,87,3,11,1,12,41,2,3,11,2,1,NA
